,0
4921,pagecounts-20080305-220000.gz
4922,pagecounts-20080303-180000.gz
4923,pagecounts-20081224-160000.gz
4924,pagecounts-20080619-230000.gz
4925,pagecounts-20081109-090000.gz
4926,pagecounts-20080918-090000.gz
4927,pagecounts-20080831-070000.gz
4928,pagecounts-20081110-140000.gz
4929,pagecounts-20080714-030000.gz
4930,pagecounts-20080810-170000.gz
4931,pagecounts-20080126-130000.gz
4932,pagecounts-20080721-000000.gz
4933,pagecounts-20080106-100000.gz
4934,pagecounts-20081025-000001.gz
4935,pagecounts-20080523-220000.gz
4936,pagecounts-20080425-130000.gz
4937,pagecounts-20080614-010000.gz
4938,pagecounts-20081228-160000.gz
4939,pagecounts-20080930-090000.gz
4940,pagecounts-20081101-120001.gz
4941,pagecounts-20081007-040001.gz
4942,pagecounts-20080116-100000.gz
4943,pagecounts-20081125-050000.gz
4944,pagecounts-20080816-170000.gz
4945,pagecounts-20080813-070000.gz
4946,pagecounts-20080101-050000.gz
4947,pagecounts-20081107-090000.gz
4948,pagecounts-20080405-080000.gz
4949,pagecounts-20081015-210000.gz
4950,pagecounts-20080501-210000.gz
4951,pagecounts-20080531-220000.gz
4952,pagecounts-20081101-000001.gz
4953,pagecounts-20080120-030000.gz
4954,pagecounts-20080423-220000.gz
4955,pagecounts-20080908-120000.gz
4956,pagecounts-20080414-160001.gz
4957,pagecounts-20080913-020000.gz
4958,pagecounts-20081128-190001.gz
4959,pagecounts-20080719-220000.gz
4960,pagecounts-20081117-060000.gz
4961,pagecounts-20080601-150000.gz
4962,pagecounts-20080718-230000.gz
4963,pagecounts-20080905-040000.gz
4964,pagecounts-20080102-000000.gz
4965,pagecounts-20080616-140000.gz
4966,pagecounts-20080703-000000.gz
4967,pagecounts-20080108-080000.gz
4968,pagecounts-20081228-210000.gz
4969,pagecounts-20080104-060000.gz
4970,pagecounts-20080302-190000.gz
4971,pagecounts-20080204-100000.gz
4972,pagecounts-20080607-190000.gz
4973,pagecounts-20080402-010000.gz
4974,pagecounts-20080302-140000.gz
4975,pagecounts-20081115-190000.gz
4976,pagecounts-20080202-010000.gz
4977,pagecounts-20080430-090001.gz
4978,pagecounts-20080725-170000.gz
4979,pagecounts-20080405-030001.gz
4980,pagecounts-20080716-070000.gz
4981,pagecounts-20081115-140000.gz
4982,pagecounts-20080107-110001.gz
4983,pagecounts-20080721-220000.gz
4984,pagecounts-20080524-150000.gz
4985,pagecounts-20080831-000000.gz
4986,pagecounts-20081127-160000.gz
4987,pagecounts-20080408-000000.gz
4988,pagecounts-20080904-090000.gz
4989,pagecounts-20081016-190000.gz
4990,pagecounts-20080824-080000.gz
4991,pagecounts-20080802-200000.gz
4992,pagecounts-20080317-130000.gz
4993,pagecounts-20080711-000000.gz
4994,pagecounts-20080203-140000.gz
4995,pagecounts-20080416-210000.gz
4996,pagecounts-20080216-010000.gz
4997,pagecounts-20080221-170000.gz
4998,pagecounts-20080914-130000.gz
4999,pagecounts-20080715-190000.gz
5000,pagecounts-20080220-090000.gz
5001,pagecounts-20080602-120000.gz
5002,pagecounts-20080223-050000.gz
5003,pagecounts-20080403-040000.gz
5004,pagecounts-20081019-000000.gz
5005,pagecounts-20080630-010000.gz
5006,pagecounts-20081115-210000.gz
5007,pagecounts-20080318-090000.gz
5008,pagecounts-20081225-140000.gz
5009,pagecounts-20080513-230000.gz
5010,pagecounts-20080424-090000.gz
5011,pagecounts-20080810-060000.gz
5012,pagecounts-20080111-140000.gz
5013,pagecounts-20080123-160000.gz
5014,pagecounts-20081005-190000.gz
5015,pagecounts-20080421-150001.gz
5016,pagecounts-20080407-030001.gz
5017,pagecounts-20080916-090000.gz
5018,pagecounts-20081202-070000.gz
5019,pagecounts-20080212-040000.gz
5020,pagecounts-20081111-140000.gz
5021,pagecounts-20080901-180000.gz
5022,pagecounts-20080710-180000.gz
5023,pagecounts-20080729-090000.gz
5024,pagecounts-20080516-100000.gz
5025,pagecounts-20081105-230000.gz
5026,pagecounts-20080909-160001.gz
5027,pagecounts-20080809-230000.gz
5028,pagecounts-20080302-000000.gz
5029,pagecounts-20080423-180000.gz
5030,pagecounts-20080423-210000.gz
5031,pagecounts-20080217-220001.gz
5032,pagecounts-20080523-140001.gz
5033,pagecounts-20080224-160000.gz
5034,pagecounts-20080312-060000.gz
5035,pagecounts-20080115-080000.gz
5036,pagecounts-20080802-120000.gz
5037,pagecounts-20080318-020000.gz
5038,pagecounts-20080823-060000.gz
5039,pagecounts-20080226-110000.gz
5040,pagecounts-20080221-160000.gz
5041,pagecounts-20080509-200000.gz
5042,pagecounts-20081002-100000.gz
5043,pagecounts-20080229-020001.gz
5044,pagecounts-20081224-140000.gz
5045,pagecounts-20080404-220000.gz
5046,pagecounts-20080129-000000.gz
5047,pagecounts-20081212-210000.gz
5048,pagecounts-20080519-180000.gz
5049,pagecounts-20080304-230000.gz
5050,pagecounts-20080320-060001.gz
5051,pagecounts-20080725-220001.gz
5052,pagecounts-20080604-080000.gz
5053,pagecounts-20080416-040001.gz
5054,pagecounts-20080411-170000.gz
5055,pagecounts-20080613-220000.gz
5056,pagecounts-20080109-000001.gz
5057,pagecounts-20080913-220000.gz
5058,pagecounts-20080614-020000.gz
5059,pagecounts-20080201-160000.gz
5060,pagecounts-20080319-070000.gz
5061,pagecounts-20080912-020000.gz
5062,pagecounts-20081130-110000.gz
5063,pagecounts-20080924-030000.gz
5064,pagecounts-20080104-010000.gz
5065,pagecounts-20080222-080000.gz
5066,pagecounts-20080224-060000.gz
5067,pagecounts-20080622-040000.gz
5068,pagecounts-20081213-180001.gz
5069,pagecounts-20081013-130001.gz
5070,pagecounts-20081020-080000.gz
5071,pagecounts-20080720-020001.gz
5072,pagecounts-20080607-220000.gz
5073,pagecounts-20080205-230001.gz
5074,pagecounts-20080307-200000.gz
5075,pagecounts-20080330-180000.gz
5076,pagecounts-20080608-170001.gz
5077,pagecounts-20080725-080000.gz
5078,pagecounts-20080224-150000.gz
5079,pagecounts-20080706-230000.gz
5080,pagecounts-20080701-210000.gz
5081,pagecounts-20080929-030000.gz
5082,pagecounts-20080525-110000.gz
5083,pagecounts-20080828-050000.gz
5084,pagecounts-20080207-040000.gz
5085,pagecounts-20080124-120000.gz
5086,pagecounts-20080625-060000.gz
5087,pagecounts-20080719-030000.gz
5088,pagecounts-20081214-050000.gz
5089,pagecounts-20080218-020000.gz
5090,pagecounts-20080822-110000.gz
5091,pagecounts-20081226-200001.gz
5092,pagecounts-20080627-060000.gz
5093,pagecounts-20080907-130000.gz
5094,pagecounts-20080612-090000.gz
5095,pagecounts-20081018-060000.gz
5096,pagecounts-20080105-140000.gz
5097,pagecounts-20080207-190000.gz
5098,pagecounts-20080314-020000.gz
5099,pagecounts-20080507-100000.gz
5100,pagecounts-20080528-210000.gz
5101,pagecounts-20080906-030000.gz
5102,pagecounts-20080107-150000.gz
5103,pagecounts-20080714-090000.gz
5104,pagecounts-20080711-010000.gz
5105,pagecounts-20080111-060001.gz
5106,pagecounts-20080512-200000.gz
5107,pagecounts-20080606-220000.gz
5108,pagecounts-20080411-130000.gz
5109,pagecounts-20080217-070000.gz
5110,pagecounts-20080928-070000.gz
5111,pagecounts-20080805-020000.gz
5112,pagecounts-20080712-130000.gz
5113,pagecounts-20080413-010000.gz
5114,pagecounts-20080828-150000.gz
5115,pagecounts-20080808-170000.gz
5116,pagecounts-20081223-130001.gz
5117,pagecounts-20080213-190000.gz
5118,pagecounts-20080103-030000.gz
5119,pagecounts-20081212-150000.gz
5120,pagecounts-20081213-060001.gz
5121,pagecounts-20080704-050000.gz
5122,pagecounts-20081201-160000.gz
5123,pagecounts-20080430-070000.gz
5124,pagecounts-20080705-040000.gz
5125,pagecounts-20080319-140000.gz
5126,pagecounts-20080804-200000.gz
5127,pagecounts-20080602-020000.gz
5128,pagecounts-20080907-140000.gz
5129,pagecounts-20081023-170000.gz
5130,pagecounts-20080911-120000.gz
5131,pagecounts-20080124-200001.gz
5132,pagecounts-20080310-200000.gz
5133,pagecounts-20080205-220000.gz
5134,pagecounts-20080331-030000.gz
5135,pagecounts-20080320-120000.gz
5136,pagecounts-20080704-170000.gz
5137,pagecounts-20080813-140000.gz
5138,pagecounts-20081207-100000.gz
5139,pagecounts-20080601-110000.gz
5140,pagecounts-20080926-000000.gz
5141,pagecounts-20080714-080000.gz
5142,pagecounts-20080909-000000.gz
5143,pagecounts-20081121-210000.gz
5144,pagecounts-20081112-200000.gz
5145,pagecounts-20080502-180000.gz
5146,pagecounts-20080818-180000.gz
5147,pagecounts-20080525-080001.gz
5148,pagecounts-20081215-140000.gz
5149,pagecounts-20081127-200000.gz
5150,pagecounts-20080722-120000.gz
5151,pagecounts-20081120-180001.gz
5152,pagecounts-20080720-040000.gz
5153,pagecounts-20080807-180000.gz
5154,pagecounts-20080219-040000.gz
5155,pagecounts-20080930-190000.gz
5156,pagecounts-20080524-170000.gz
5157,pagecounts-20080403-080001.gz
5158,pagecounts-20080314-040000.gz
5159,pagecounts-20081123-090000.gz
5160,pagecounts-20080605-020000.gz
5161,pagecounts-20080223-180000.gz
5162,pagecounts-20080816-150000.gz
5163,pagecounts-20080720-190000.gz
5164,pagecounts-20080429-210001.gz
5165,pagecounts-20080202-070000.gz
5166,pagecounts-20081201-170000.gz
5167,pagecounts-20080708-040000.gz
5168,pagecounts-20080822-210000.gz
5169,pagecounts-20080724-000000.gz
5170,pagecounts-20080303-000000.gz
5171,pagecounts-20080526-150000.gz
5172,pagecounts-20080316-150000.gz
5173,pagecounts-20081209-010000.gz
5174,pagecounts-20080411-200000.gz
5175,pagecounts-20080928-130000.gz
5176,pagecounts-20080913-130000.gz
5177,pagecounts-20081029-110000.gz
5178,pagecounts-20081230-030000.gz
5179,pagecounts-20080221-110000.gz
5180,pagecounts-20080719-160000.gz
5181,pagecounts-20081116-000000.gz
5182,pagecounts-20080914-100000.gz
5183,pagecounts-20080701-060000.gz
5184,pagecounts-20080312-050001.gz
5185,pagecounts-20080405-200000.gz
5186,pagecounts-20081010-060000.gz
5187,pagecounts-20081218-130001.gz
5188,pagecounts-20080522-090001.gz
5189,pagecounts-20081018-080000.gz
5190,pagecounts-20081008-230000.gz
5191,pagecounts-20080307-080000.gz
5192,pagecounts-20080731-140000.gz
5193,pagecounts-20080526-140001.gz
5194,pagecounts-20080227-070001.gz
5195,pagecounts-20081201-180000.gz
5196,pagecounts-20080822-050000.gz
5197,pagecounts-20080308-200000.gz
5198,pagecounts-20080407-160000.gz
5199,pagecounts-20080831-060000.gz
5200,pagecounts-20081130-170000.gz
5201,pagecounts-20081017-080000.gz
5202,pagecounts-20081202-030000.gz
5203,pagecounts-20080209-200000.gz
5204,pagecounts-20080221-060001.gz
5205,pagecounts-20080606-190000.gz
5206,pagecounts-20080117-080001.gz
5207,pagecounts-20080514-210001.gz
5208,pagecounts-20080503-000000.gz
5209,pagecounts-20080526-170000.gz
5210,pagecounts-20080307-180001.gz
5211,pagecounts-20081112-170000.gz
5212,pagecounts-20080907-220000.gz
5213,pagecounts-20080416-080000.gz
5214,pagecounts-20081118-180000.gz
5215,pagecounts-20080809-220000.gz
5216,pagecounts-20080720-160000.gz
5217,pagecounts-20080118-080001.gz
5218,pagecounts-20080117-000000.gz
5219,pagecounts-20080720-180000.gz
5220,pagecounts-20081022-150000.gz
5221,pagecounts-20080830-170000.gz
5222,pagecounts-20080107-050001.gz
5223,pagecounts-20081010-160000.gz
5224,pagecounts-20080809-080000.gz
5225,pagecounts-20081102-160000.gz
5226,pagecounts-20080318-050000.gz
5227,pagecounts-20080624-040000.gz
5228,pagecounts-20081112-180001.gz
5229,pagecounts-20080106-120000.gz
5230,pagecounts-20080811-070001.gz
5231,pagecounts-20080316-130000.gz
5232,pagecounts-20081102-050000.gz
5233,pagecounts-20080623-200001.gz
5234,pagecounts-20080503-230000.gz
5235,pagecounts-20080922-150000.gz
5236,pagecounts-20081006-140000.gz
5237,pagecounts-20081222-180000.gz
5238,pagecounts-20080121-000000.gz
5239,pagecounts-20080829-200000.gz
5240,pagecounts-20080702-150000.gz
5241,pagecounts-20080208-020000.gz
5242,pagecounts-20081220-030000.gz
5243,pagecounts-20080723-170000.gz
5244,pagecounts-20081023-020000.gz
5245,pagecounts-20080528-120000.gz
5246,pagecounts-20081024-000001.gz
5247,pagecounts-20080629-070000.gz
5248,pagecounts-20080812-120000.gz
5249,pagecounts-20080907-070000.gz
5250,pagecounts-20080518-110000.gz
5251,pagecounts-20080508-170000.gz
5252,pagecounts-20080910-090000.gz
5253,pagecounts-20080920-170001.gz
5254,pagecounts-20080218-120000.gz
5255,pagecounts-20080415-070000.gz
5256,pagecounts-20081113-160000.gz
5257,pagecounts-20080709-100000.gz
5258,pagecounts-20080315-100000.gz
5259,pagecounts-20080308-190000.gz
5260,pagecounts-20080413-070000.gz
5261,pagecounts-20080907-010000.gz
5262,pagecounts-20080610-060000.gz
5263,pagecounts-20080112-160000.gz
5264,pagecounts-20080928-150001.gz
5265,pagecounts-20080206-130000.gz
5266,pagecounts-20080429-140000.gz
5267,pagecounts-20080325-100000.gz
5268,pagecounts-20080628-130000.gz
5269,pagecounts-20080101-000000.gz
5270,pagecounts-20080227-220000.gz
5271,pagecounts-20081108-220000.gz
5272,pagecounts-20080915-140000.gz
5273,pagecounts-20081228-060000.gz
5274,pagecounts-20081009-030000.gz
5275,pagecounts-20080407-060000.gz
5276,pagecounts-20080715-040001.gz
5277,pagecounts-20080506-170000.gz
5278,pagecounts-20081212-090000.gz
5279,pagecounts-20080911-100001.gz
5280,pagecounts-20080407-230000.gz
5281,pagecounts-20080601-000001.gz
5282,pagecounts-20081101-130000.gz
5283,pagecounts-20080627-180000.gz
5284,pagecounts-20080404-210001.gz
5285,pagecounts-20081218-010000.gz
5286,pagecounts-20080703-130000.gz
5287,pagecounts-20080307-040000.gz
5288,pagecounts-20081117-180000.gz
5289,pagecounts-20080420-160000.gz
5290,pagecounts-20080223-130001.gz
5291,pagecounts-20080307-060000.gz
5292,pagecounts-20080824-210000.gz
5293,pagecounts-20080216-230000.gz
5294,pagecounts-20080418-030000.gz
5295,pagecounts-20080618-220000.gz
5296,pagecounts-20080930-150000.gz
5297,pagecounts-20080115-030000.gz
5298,pagecounts-20080701-160000.gz
5299,pagecounts-20080706-060001.gz
5300,pagecounts-20080620-160000.gz
5301,pagecounts-20080715-050000.gz
5302,pagecounts-20080731-220000.gz
5303,pagecounts-20080609-080000.gz
5304,pagecounts-20080131-000000.gz
5305,pagecounts-20081015-070000.gz
5306,pagecounts-20080207-230000.gz
5307,pagecounts-20080122-010000.gz
5308,pagecounts-20080815-000000.gz
5309,pagecounts-20080318-030000.gz
5310,pagecounts-20080512-150001.gz
5311,pagecounts-20081104-220000.gz
5312,pagecounts-20081101-090000.gz
5313,pagecounts-20080911-040000.gz
5314,pagecounts-20080719-230000.gz
5315,pagecounts-20080918-110000.gz
5316,pagecounts-20080121-210000.gz
5317,pagecounts-20080829-050000.gz
5318,pagecounts-20080506-100001.gz
5319,pagecounts-20080618-140000.gz
5320,pagecounts-20081206-080000.gz
5321,pagecounts-20081108-190000.gz
5322,pagecounts-20080423-140000.gz
5323,pagecounts-20080501-160001.gz
5324,pagecounts-20081003-020000.gz
5325,pagecounts-20081111-020000.gz
5326,pagecounts-20080128-170000.gz
5327,pagecounts-20080213-140001.gz
5328,pagecounts-20080713-230000.gz
5329,pagecounts-20081028-200000.gz
5330,pagecounts-20080919-150000.gz
5331,pagecounts-20080108-150000.gz
5332,pagecounts-20080412-090001.gz
5333,pagecounts-20081121-160000.gz
5334,pagecounts-20080318-140000.gz
5335,pagecounts-20080904-170000.gz
5336,pagecounts-20080730-150000.gz
5337,pagecounts-20080114-070001.gz
5338,pagecounts-20080912-150001.gz
5339,pagecounts-20080713-110000.gz
5340,pagecounts-20080113-210000.gz
5341,pagecounts-20080210-200001.gz
5342,pagecounts-20080707-090000.gz
5343,pagecounts-20080120-110000.gz
5344,pagecounts-20080623-020001.gz
5345,pagecounts-20080524-050000.gz
5346,pagecounts-20081121-170001.gz
5347,pagecounts-20080626-030001.gz
5348,pagecounts-20080301-210001.gz
5349,pagecounts-20080426-160000.gz
5350,pagecounts-20080911-170000.gz
5351,pagecounts-20080620-150001.gz
5352,pagecounts-20080806-060000.gz
5353,pagecounts-20081207-030001.gz
5354,pagecounts-20080215-070000.gz
5355,pagecounts-20080119-080001.gz
5356,pagecounts-20080502-020000.gz
5357,pagecounts-20080801-130000.gz
5358,pagecounts-20080625-190000.gz
5359,pagecounts-20080414-170000.gz
5360,pagecounts-20080505-080000.gz
5361,pagecounts-20081009-000000.gz
5362,pagecounts-20080905-170000.gz
5363,pagecounts-20081201-000000.gz
5364,pagecounts-20080502-160001.gz
5365,pagecounts-20080121-200001.gz
5366,pagecounts-20081110-170001.gz
5367,pagecounts-20081211-080000.gz
5368,pagecounts-20080319-210000.gz
5369,pagecounts-20080205-190000.gz
5370,pagecounts-20080318-070000.gz
5371,pagecounts-20080927-180000.gz
5372,pagecounts-20080704-220000.gz
5373,pagecounts-20080528-000000.gz
5374,pagecounts-20080714-070000.gz
5375,pagecounts-20080115-130001.gz
5376,pagecounts-20080426-040000.gz
5377,pagecounts-20080930-120000.gz
5378,pagecounts-20080514-080000.gz
5379,pagecounts-20080507-230000.gz
5380,pagecounts-20080805-030001.gz
5381,pagecounts-20080609-180000.gz
5382,pagecounts-20080930-030000.gz
5383,pagecounts-20080123-130000.gz
5384,pagecounts-20080520-200001.gz
5385,pagecounts-20080310-160000.gz
5386,pagecounts-20080318-110000.gz
5387,pagecounts-20081201-200001.gz
5388,pagecounts-20080727-140000.gz
5389,pagecounts-20080602-210000.gz
5390,pagecounts-20080201-020000.gz
5391,pagecounts-20080818-230000.gz
5392,pagecounts-20080209-100000.gz
5393,pagecounts-20080812-080000.gz
5394,pagecounts-20080902-180000.gz
5395,pagecounts-20080816-060000.gz
5396,pagecounts-20080503-090000.gz
5397,pagecounts-20080613-090001.gz
5398,pagecounts-20080515-050000.gz
5399,pagecounts-20080729-130000.gz
5400,pagecounts-20080619-170000.gz
5401,pagecounts-20080706-000001.gz
5402,pagecounts-20080407-090001.gz
5403,pagecounts-20080827-070000.gz
5404,pagecounts-20080926-090001.gz
5405,pagecounts-20080325-000001.gz
5406,pagecounts-20080719-060000.gz
5407,pagecounts-20080329-100000.gz
5408,pagecounts-20081220-210000.gz
5409,pagecounts-20080806-100000.gz
5410,pagecounts-20080820-190001.gz
5411,pagecounts-20080613-060000.gz
5412,pagecounts-20080903-160000.gz
5413,pagecounts-20080216-020000.gz
5414,pagecounts-20080726-230000.gz
5415,pagecounts-20080620-070000.gz
5416,pagecounts-20080407-200000.gz
5417,pagecounts-20080626-010000.gz
5418,pagecounts-20080129-090000.gz
5419,pagecounts-20080922-190000.gz
5420,pagecounts-20080409-010000.gz
5421,pagecounts-20080816-120000.gz
5422,pagecounts-20081217-040000.gz
5423,pagecounts-20080302-130000.gz
5424,pagecounts-20080629-060000.gz
5425,pagecounts-20080111-180001.gz
5426,pagecounts-20080512-060000.gz
5427,pagecounts-20081026-160000.gz
5428,pagecounts-20080508-180000.gz
5429,pagecounts-20080508-110000.gz
5430,pagecounts-20081109-170001.gz
5431,pagecounts-20081007-010000.gz
5432,pagecounts-20080814-220000.gz
5433,pagecounts-20080329-220000.gz
5434,pagecounts-20080719-150000.gz
5435,pagecounts-20080102-140000.gz
5436,pagecounts-20080920-000000.gz
5437,pagecounts-20080416-120000.gz
5438,pagecounts-20081110-070000.gz
5439,pagecounts-20081217-020000.gz
5440,pagecounts-20080316-230001.gz
5441,pagecounts-20081015-010000.gz
5442,pagecounts-20080612-130000.gz
5443,pagecounts-20080514-110000.gz
5444,pagecounts-20081001-140000.gz
5445,pagecounts-20080516-020000.gz
5446,pagecounts-20080606-140000.gz
5447,pagecounts-20080623-160000.gz
5448,pagecounts-20080416-130000.gz
5449,pagecounts-20080124-060000.gz
5450,pagecounts-20080408-090001.gz
5451,pagecounts-20080214-070000.gz
5452,pagecounts-20080605-190000.gz
5453,pagecounts-20081201-130000.gz
5454,pagecounts-20080729-000000.gz
5455,pagecounts-20080113-090000.gz
5456,pagecounts-20080709-140000.gz
5457,pagecounts-20081221-180000.gz
5458,pagecounts-20080908-080000.gz
5459,pagecounts-20080508-090001.gz
5460,pagecounts-20081109-010000.gz
5461,pagecounts-20080630-140001.gz
5462,pagecounts-20080112-100000.gz
5463,pagecounts-20080903-090000.gz
5464,pagecounts-20080913-060000.gz
5465,pagecounts-20081021-070000.gz
5466,pagecounts-20080824-050001.gz
5467,pagecounts-20080921-040000.gz
5468,pagecounts-20080928-080000.gz
5469,pagecounts-20080323-180001.gz
5470,pagecounts-20080730-080001.gz
